District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
243   5032   QUIGLEY ST           Front   5032   QUIGLEY ST           STRAWBERRY TREE     Arbutus unedo               34.00666105   -118.1656879
243   5034   QUIGLEY ST           Front   5034   QUIGLEY ST           STRAWBERRY TREE     Arbutus unedo               34.00656981   -118.1656081
243   5035   QUIGLEY ST           Front   5035   QUIGLEY ST           BRISBANE BOX        Lophostemon confertus       34.00661569   -118.1654847
243   5039   QUIGLEY ST           Front   5039   QUIGLEY ST           CRAPE MYRTLE        Lagerstroemia indica        34.00653321   -118.1654026
243   5040   QUIGLEY ST           Front   5040   QUIGLEY ST           STRAWBERRY TREE     Arbutus unedo                34.0064856   -118.1655274
243   5042   QUIGLEY ST           Front   5042   QUIGLEY ST           STRAWBERRY TREE     Arbutus unedo               34.00639366   -118.1654433
243   5045   QUIGLEY ST           Front   5045   QUIGLEY ST           VACANT SITE         Vacant site                  34.0064634   -118.1653382
243   5046   QUIGLEY ST           Front   5046   QUIGLEY ST           STRAWBERRY TREE     Arbutus unedo               34.00631476    -118.165355
243   5049   QUIGLEY ST           Front   5049   QUIGLEY ST           VACANT SITE         Vacant site                 34.00636325   -118.1652533
243   5111   QUIGLEY ST           Front   5111   QUIGLEY ST           VACANT SITE         Vacant site                 34.00580107   -118.1646541
244   2501   RALPH LIEBERMAN AV   Front   2501   RALPH LIEBERMAN AV   CRAPE MYRTLE        Lagerstroemia indica        34.00201019   -118.1676945
244   2501   RALPH LIEBERMAN AV   Front   2501   RALPH LIEBERMAN AV   VACANT SITE         Vacant site                 34.00197622   -118.1677673
244   2501   RALPH LIEBERMAN AV   Front   2501   RALPH LIEBERMAN AV   CRAPE MYRTLE        Lagerstroemia indica        34.00191847   -118.1678555
244   2501   RALPH LIEBERMAN AV   Front   2501   RALPH LIEBERMAN AV   CRAPE MYRTLE        Lagerstroemia indica        34.00188161   -118.1678946
244   2501   RALPH LIEBERMAN AV   Front   2501   RALPH LIEBERMAN AV   VACANT SITE         Vacant site                 34.00183703   -118.1679718
247   5826   RAMON CT             Front   5826   RAMON CT             HOLLY OAK           Quercus ilex                33.97630696   -118.1301104
247   5826   RAMON CT             Front   5826   RAMON CT             HOLLY OAK           Quercus ilex                33.97625718    -118.130136
247   5831   RAMON CT             Front   5831   RAMON CT             AUSTRALIAN WILLOW   Geijera parviflora          33.97620472   -118.1303715
247   5837   RAMON CT             Front   5837   RAMON CT             AUSTRALIAN WILLOW   Geijera parviflora          33.97612488   -118.1304171
247   5838   RAMON CT             Front   5838   RAMON CT             CARROTWOOD          Cupaniopsis anacardioides   33.97599856   -118.1302606
247   5841   RAMON CT             Front   5841   RAMON CT             AUSTRALIAN WILLOW   Geijera parviflora           33.9760486   -118.1303902
243   2202   RANSOM ST            Front   2202   RANSOM ST            HOLLY OAK           Quercus ilex                34.00756175   -118.1694202
243   2211   RANSOM ST            Front   2211   RANSOM ST            VACANT SITE         Vacant site                 34.00754839   -118.1695857
243   2213   RANSOM ST            Front   2213   RANSOM ST            CRAPE MYRTLE        Lagerstroemia indica        34.00740164   -118.1696278
243   2217   RANSOM ST            Front   2217   RANSOM ST            ITALIAN CYPRESS     Cupressus sempervirens      34.00733084   -118.1696714
243   2219   RANSOM ST            Front   2219   RANSOM ST            INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   34.00720247   -118.1697491
243   2223   RANSOM ST            Front   2223   RANSOM ST            SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00712479   -118.1697785
243   2227   RANSOM ST            Front   2227   RANSOM ST            VACANT SITE         Vacant site                 34.00702667    -118.169846
243   2228   RANSOM ST            Front   2228   RANSOM ST            SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00694327   -118.1697185
243   2231   RANSOM ST         Front   2231   RANSOM ST         AUSTRALIAN WILLOW   Geijera parviflora          34.00692275   -118.1698929
243   2232   RANSOM ST         Front   2232   RANSOM ST         HOLLY OAK           Quercus ilex                 34.0068461   -118.1697607
243   2235   RANSOM ST         Front   2235   RANSOM ST         VACANT SITE         Vacant site                 34.00683475   -118.1699038
243   2236   RANSOM ST         Front   2236   RANSOM ST         SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00676424   -118.1698022
243   2238   RANSOM ST         Front   2238   RANSOM ST         SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00668545   -118.1698534
243   2241   RANSOM ST         Front   2241   RANSOM ST         VACANT SITE         Vacant site                 34.00672658   -118.1699705
243   2245   RANSOM ST         Front   2245   RANSOM ST         VACANT SITE         Vacant site                 34.00657248   -118.1700299
243   2310   RANSOM ST         Front   2310   RANSOM ST         CRAPE MYRTLE        Lagerstroemia indica        34.00590358   -118.1702318
243   2311   RANSOM ST         Front   2311   RANSOM ST         VACANT SITE         Vacant site                 34.00594242   -118.1703359
243   2314   RANSOM ST         Front   2314   RANSOM ST         SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00578534   -118.1702878
243   2317   RANSOM ST         Front   2317   RANSOM ST         SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00584275    -118.170406
243   2318   RANSOM ST         Front   2318   RANSOM ST         HOLLY OAK           Quercus ilex                34.00570119   -118.1703282
243   2319   RANSOM ST         Front   2319   RANSOM ST         VACANT SITE         Vacant site                 34.00576973    -118.170443
243   2322   RANSOM ST         Front   2322   RANSOM ST         HOLLY OAK           Quercus ilex                34.00559439   -118.1703817
243   2325   RANSOM ST         Front   2325   RANSOM ST         CARROTWOOD          Cupaniopsis anacardioides   34.00564629   -118.1704986
243   2329   RANSOM ST         Front   2329   RANSOM ST         VACANT SITE         Vacant site                  34.0055055   -118.1705683
243   2330   RANSOM ST         Front   2330   RANSOM ST         HOLLY OAK           Quercus ilex                34.00539522   -118.1704737
243   2331   RANSOM ST         Front   2331   RANSOM ST         STRAWBERRY TREE     Arbutus unedo               34.00543319    -118.170599
243   2334   RANSOM ST         Front   2334   RANSOM ST         VACANT SITE         Vacant site                 34.00531218   -118.1705208
243   2335   RANSOM ST         Front   2335   RANSOM ST         SOUTHERN MAGNOLIA   Magnolia grandiflora        34.00534727   -118.1706492
243   2391   RANSOM ST         Front   2391   RANSOM ST         MEXICAN FAN PALM    Washingtonia robusta        34.00379555   -118.1713803
243   2391   RANSOM ST         Front   2391   RANSOM ST         MEXICAN FAN PALM    Washingtonia robusta        34.00359568   -118.1714859
243   2391   RANSOM ST         Front   2391   RANSOM ST         MEXICAN FAN PALM    Washingtonia robusta        34.00357606   -118.1714894
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98898132   -118.1610564
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   33.98897468   -118.1609372
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   33.98897658   -118.1608273
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   33.98896665   -118.1607429
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98900376   -118.1605384
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98923562   -118.1598522
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis             33.9892555   -118.1597922
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98934315   -118.1595804
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua      33.9893726   -118.1595187
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98943955   -118.1591895
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98942191   -118.1587684
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98941007   -118.1585604
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98940241   -118.1584889
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'    33.9893902   -118.1583182
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   33.98937291   -118.1582307
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98936848   -118.1579897
246   5700   RICKENBACKER RD   Front   5700   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98930696   -118.1578357
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98915277   -118.1609395
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98917541   -118.1605505
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis             33.9892591   -118.1602535
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98932535    -118.160137
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98933928   -118.1600718
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98942422   -118.1598183
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   ALEPPO PINE         Pinus halepensis            33.98945897   -118.1597551
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98950773   -118.1595651
246   5701   RICKENBACKER RD   Front   5701   RICKENBACKER RD   AMERICAN SWEETGUM   Liquidambar styraciflua     33.98951719   -118.1595225
245   2117   SAYBROOK AV       Side    6201   CORVETTE ST       CARROTWOOD          Cupaniopsis anacardioides   34.00428349   -118.1392339
245   2117   SAYBROOK AV       Side    6201   CORVETTE ST       VACANT SITE         Vacant site                 34.00418464   -118.1389999
245   2117   SAYBROOK AV       Side    6201   CORVETTE ST       CARROTWOOD          Cupaniopsis anacardioides   34.00408206   -118.1387839
245   2151   SAYBROOK AV       Side    6200   CORVETTE ST       CARROTWOOD          Cupaniopsis anacardioides   34.00408793   -118.1392533
245   2151   SAYBROOK AV       Side    6200   CORVETTE ST       CARROTWOOD          Cupaniopsis anacardioides   34.00403505   -118.1391192
245   2151   SAYBROOK AV       Side    6200   CORVETTE ST       CARROTWOOD          Cupaniopsis anacardioides   34.00392358   -118.1388715
245   2267   SAYBROOK AV       Front   2267   SAYBROOK AV       BRISBANE BOX        Lophostemon confertus       34.00178411   -118.1398944
245   2267   SAYBROOK AV       Front   2267   SAYBROOK AV       WEEPING FIG         Ficus benjamina             34.00165283    -118.139968
245   2267   SAYBROOK AV       Front   2267   SAYBROOK AV       WEEPING FIG         Ficus benjamina             34.00159925   -118.1399896
245   2267   SAYBROOK AV       Front   2267   SAYBROOK AV       LEMON-SCENTED GUM   Corymbia citriodora         34.00145567   -118.1400753
245   2327   SAYBROOK AV       Front   2327   SAYBROOK AV       QUEEN PALM          Syagrus romanzoffianum      34.00091127    -118.140376
245   2343   SAYBROOK AV       Front   2343   SAYBROOK AV       CHINESE ELM         Ulmus parvifolia            34.00041512   -118.1406683
245   2425   SAYBROOK AV       Front   2425   SAYBROOK AV       VACANT SITE         Vacant site                 33.99903156   -118.1399233
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99946513   -118.1400799
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99931936   -118.1399258
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99925941   -118.1398605
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99921139   -118.1398222
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99913246   -118.1397267
245   2444   SAYBROOK AV       Front   2444   SAYBROOK AV       VACANT SITE         Vacant site                 33.99905841   -118.1396736
245   2444   SAYBROOK AV   Front   2444   SAYBROOK AV   VACANT SITE         Vacant site                 33.99896493   -118.1395885
244   2340   SENTA AV      Front   2340   SENTA AV      CAMPHOR TREE        Cinnamomum camphora         34.00297123   -118.1528906
244   2340   SENTA AV      Front   2340   SENTA AV      STRAWBERRY TREE     Arbutus unedo               34.00286882   -118.1529835
244   2352   SENTA AV      Front   2352   SENTA AV      CARROTWOOD          Cupaniopsis anacardioides   34.00266677    -118.153097
244   2402   SENTA AV      Front   2402   SENTA AV      STRAWBERRY TREE     Arbutus unedo               34.00250983   -118.1531466
244   2403   SENTA AV      Front   2403   SENTA AV      INDIAN LAUREL FIG   Ficus microcarpa 'Nitida'   34.00261214   -118.1532876
244   2403   SENTA AV      Side    5720   HARBOR ST     CRAPE MYRTLE        Lagerstroemia indica        34.00274611   -118.1534559
244   2407   SENTA AV      Front   2407   SENTA AV      STRAWBERRY TREE     Arbutus unedo               34.00246971   -118.1533552
244   2408   SENTA AV      Front   2408   SENTA AV      VACANT SITE         Vacant site                 34.00238866   -118.1532088
244   2412   SENTA AV      Front   2412   SENTA AV      STRAWBERRY TREE     Arbutus unedo               34.00225017   -118.1532884
244   2413   SENTA AV      Front   2413   SENTA AV      FIREWHEEL TREE      Stenocarpus sinuatus        34.00234214   -118.1534168
244   2417   SENTA AV      Front   2417   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica        34.00219798   -118.1534656
244   2418   SENTA AV      Front   2418   SENTA AV      FIREWHEEL TREE      Stenocarpus sinuatus        34.00214107    -118.153342
244   2422   SENTA AV      Front   2422   SENTA AV      STRAWBERRY TREE     Arbutus unedo               34.00201547   -118.1534039
244   2423   SENTA AV      Front   2423   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica        34.00209556   -118.1535369
244   2427   SENTA AV      Front   2427   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica        34.00197769   -118.1535952
244   2428   SENTA AV      Front   2428   SENTA AV      VACANT SITE         Vacant site                 34.00188688   -118.1534723
244   2432   SENTA AV      Front   2432   SENTA AV      CAMPHOR TREE        Cinnamomum camphora         34.00176455   -118.1535252
244   2433   SENTA AV      Front   2433   SENTA AV      VACANT SITE         Vacant site                 34.00180625   -118.1536732
244   2437   SENTA AV      Front   2437   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica        34.00172385   -118.1537202
244   2437   SENTA AV      Front   2437   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica        34.00170611   -118.1537321
244   2438   SENTA AV      Front   2438   SENTA AV      CRAPE MYRTLE        Lagerstroemia indica         34.0016319   -118.1535902
244   2442   SENTA AV      Front   2442   SENTA AV      VACANT SITE         Vacant site                 34.00148337   -118.1536617
244   2443   SENTA AV      Front   2443   SENTA AV      VACANT SITE         Vacant site                 34.00158774   -118.1537838
244   2447   SENTA AV      Front   2447   SENTA AV      VACANT SITE         Vacant site                 34.00147592   -118.1538445
244   2448   SENTA AV      Front   2448   SENTA AV      FIREWHEEL TREE      Stenocarpus sinuatus        34.00137737   -118.1537152
244   2452   SENTA AV      Front   2452   SENTA AV      VACANT SITE         Vacant site                 34.00126712   -118.1537842
244   2452   SENTA AV      Side    5731   JARDINE ST    AUSTRALIAN WILLOW   Geijera parviflora          34.00113568   -118.1536811
244   2452   SENTA AV      Side    5731   JARDINE ST    AUSTRALIAN WILLOW   Geijera parviflora          34.00110007    -118.153609
244   2453   SENTA AV      Front   2453   SENTA AV      VACANT SITE         Vacant site                 34.00131494   -118.1539076
244   2453   SENTA AV      Side    5721   JARDINE ST    VACANT SITE         Vacant site                 34.00135739   -118.1542128
244   2453   SENTA AV      Side    5721   JARDINE ST    VACANT SITE         Vacant site                 34.00127172   -118.1540651
244   2502   SENTA AV      Front   2502   SENTA AV      VACANT SITE         Vacant site                  34.0009618   -118.1539518
244   2502   SENTA AV      Side    5730   JARDINE ST    CAMPHOR TREE        Cinnamomum camphora         34.00101993   -118.1537717
244   2502   SENTA AV    Side    5730   JARDINE ST     CAMPHOR TREE        Cinnamomum camphora         34.00099437   -118.1536491
244   2503   SENTA AV    Front   2503   SENTA AV       VACANT SITE         Vacant site                 34.00099131   -118.1540732
244   2503   SENTA AV    Side    5720   JARDINE ST     FIREWHEEL TREE      Stenocarpus sinuatus         34.0011731   -118.1542385
244   2503   SENTA AV    Side    5720   JARDINE ST     VACANT SITE         Vacant site                 34.00112835   -118.1541562
244   2503   SENTA AV    Side    5720   JARDINE ST     WEEPING FIG         Ficus benjamina             34.00113818   -118.1540932
244   2507   SENTA AV    Front   2507   SENTA AV       CAMPHOR TREE        Cinnamomum camphora         34.00090361   -118.1541178
244   2508   SENTA AV    Front   2508   SENTA AV       CAMPHOR TREE        Cinnamomum camphora         34.00081853   -118.1539983
244   2512   SENTA AV    Front   2512   SENTA AV       VACANT SITE         Vacant site                 34.00069826   -118.1540471
244   2513   SENTA AV    Front   2513   SENTA AV       FIREWHEEL TREE      Stenocarpus sinuatus        34.00076586   -118.1541747
244   2517   SENTA AV    Front   2517   SENTA AV       VACANT SITE         Vacant site                 34.00064195   -118.1542452
244   2518   SENTA AV    Front   2518   SENTA AV       CAMPHOR TREE        Cinnamomum camphora         34.00056896   -118.1541058
244   2520   SENTA AV    Front   2520   SENTA AV       FIREWHEEL TREE      Stenocarpus sinuatus        34.00044688   -118.1541713
244   2523   SENTA AV    Front   2523   SENTA AV       VACANT SITE         Vacant site                 34.00049976   -118.1542971
244   2527   SENTA AV    Front   2527   SENTA AV       VACANT SITE         Vacant site                   34.000374   -118.1543619
244   2528   SENTA AV    Front   2528   SENTA AV       CAMPHOR TREE        Cinnamomum camphora         34.00030381     -118.15423
244   2532   SENTA AV    Front   2532   SENTA AV       CAMPHOR TREE        Cinnamomum camphora         34.00017504   -118.1542999
244   2533   SENTA AV    Front   2533   SENTA AV       VACANT SITE         Vacant site                 34.00025353   -118.1544463
244   2537   SENTA AV    Front   2537   SENTA AV       FIREWHEEL TREE      Stenocarpus sinuatus        34.00015177   -118.1544999
244   2538   SENTA AV    Front   2538   SENTA AV       VACANT SITE         Vacant site                  34.0000271   -118.1543682
244   2542   SENTA AV    Front   2542   SENTA AV       VACANT SITE         Vacant site                 33.99992198   -118.1544173
244   2543   SENTA AV    Front   2543   SENTA AV       FIREWHEEL TREE      Stenocarpus sinuatus        34.00000592   -118.1545578
244   2547   SENTA AV    Front   2547   SENTA AV       AUSTRALIAN WILLOW   Geijera parviflora          33.99989087   -118.1545953
244   2548   SENTA AV    Front   2548   SENTA AV       CRAPE MYRTLE        Lagerstroemia indica        33.99980332   -118.1544741
244   2552   SENTA AV    Front   2552   SENTA AV       CRAPE MYRTLE        Lagerstroemia indica        33.99972142   -118.1545226
244   2552   SENTA AV    Side    5731   JILLSON ST     CAMPHOR TREE        Cinnamomum camphora         33.99951175   -118.1543601
244   2552   SENTA AV    Side    5731   JILLSON ST     FIREWHEEL TREE      Stenocarpus sinuatus        33.99947398   -118.1542332
244   2553   SENTA AV    Front   2553   SENTA AV       VACANT SITE         Vacant site                 33.99973139   -118.1546837
244   2553   SENTA AV    Side    5721   JILLSON ST     VACANT SITE         Vacant site                 33.99971146   -118.1549242
243   4425   SHEILA ST   Front   4425   SHEILA ST      CARROTWOOD          Cupaniopsis anacardioides    34.0058593   -118.1804824
243   4425   SHEILA ST   Front   4425   SHEILA ST      CARROTWOOD          Cupaniopsis anacardioides   34.00579036   -118.1802914
243   4425   SHEILA ST   Side    2401   ARROWMILL AV   CARROTWOOD          Cupaniopsis anacardioides   34.00581028   -118.1800469
243   4455   SHEILA ST   Front   4455   SHEILA ST      CARROTWOOD          Cupaniopsis anacardioides   34.00565162   -118.1798984
243   4455   SHEILA ST   Front   4455   SHEILA ST      CARROTWOOD          Cupaniopsis anacardioides   34.00558569    -118.179695
243   4455   SHEILA ST   Front   4455   SHEILA ST      CARROTWOOD          Cupaniopsis anacardioides   34.00552608   -118.1795246
243   4455   SHEILA ST   Front   4455   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00546582   -118.1793391
243   4455   SHEILA ST   Side    2402   ARROWMILL AV   CARROTWOOD           Cupaniopsis anacardioides   34.00617838   -118.1797077
243   4455   SHEILA ST   Side    2402   ARROWMILL AV   CARROTWOOD           Cupaniopsis anacardioides    34.0059371   -118.1798285
243   4455   SHEILA ST   Side    2402   ARROWMILL AV   CARROTWOOD           Cupaniopsis anacardioides   34.00586187   -118.1798585
243   4455   SHEILA ST   Side    2402   ARROWMILL AV   CARROTWOOD           Cupaniopsis anacardioides   34.00581112   -118.1798909
243   4455   SHEILA ST   Side    2402   ARROWMILL AV   CARROTWOOD           Cupaniopsis anacardioides   34.00572494   -118.1799356
243   4465   SHEILA ST   Front   4465   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00541603   -118.1791641
243   4465   SHEILA ST   Front   4465   SHEILA ST      VACANT SITE          Vacant site                 34.00533444   -118.1789721
243   4473   SHEILA ST   Front   4473   SHEILA ST      VACANT SITE          Vacant site                 34.00529262   -118.1787574
243   4473   SHEILA ST   Front   4473   SHEILA ST      VACANT SITE          Vacant site                 34.00521954   -118.1785612
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00514751   -118.1784178
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00512912   -118.1783232
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00510066   -118.1782423
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00507616   -118.1781537
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00498334   -118.1779303
243   4477   SHEILA ST   Front   4477   SHEILA ST      CRAPE MYRTLE         Lagerstroemia indica        34.00493482   -118.1778202
243   4609   SHEILA ST   Front   4609   SHEILA ST      CANARY ISLAND PINE   Pinus canariensis           34.00422136   -118.1756603
243   4609   SHEILA ST   Front   4609   SHEILA ST      CANARY ISLAND PINE   Pinus canariensis           34.00419308   -118.1755957
243   4609   SHEILA ST   Front   4609   SHEILA ST      CANARY ISLAND PINE   Pinus canariensis           34.00418255   -118.1754962
243   4651   SHEILA ST   Front   4651   SHEILA ST      AMERICAN SWEETGUM    Liquidambar styraciflua     34.00379344   -118.1743789
243   4651   SHEILA ST   Front   4651   SHEILA ST      AMERICAN SWEETGUM    Liquidambar styraciflua     34.00375192   -118.1742484
243   4651   SHEILA ST   Front   4651   SHEILA ST      AMERICAN SWEETGUM    Liquidambar styraciflua     34.00371654   -118.1741313
243   4651   SHEILA ST   Front   4651   SHEILA ST      AMERICAN SWEETGUM    Liquidambar styraciflua     34.00368587   -118.1740095
243   4941   SHEILA ST   Front   4941   SHEILA ST      MEXICAN FAN PALM     Washingtonia robusta        34.00270257   -118.1711369
243   4941   SHEILA ST   Front   4941   SHEILA ST      VACANT SITE          Vacant site                 34.00265041   -118.1709562
243   4941   SHEILA ST   Front   4941   SHEILA ST      VACANT SITE          Vacant site                 34.00263089    -118.170881
243   4941   SHEILA ST   Front   4941   SHEILA ST      VACANT SITE          Vacant site                  34.0026042   -118.1707947
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00255135    -118.170713
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides     34.002516   -118.1706297
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00247516   -118.1704936
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00241289   -118.1703911
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00238896   -118.1702577
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00234206   -118.1701282
243   4941   SHEILA ST   Front   4941   SHEILA ST      CARROTWOOD           Cupaniopsis anacardioides   34.00221004   -118.1696991
243   4941   SHEILA ST   Front   4941   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00214919   -118.1695447
243   4941   SHEILA ST   Front   4941   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00211728   -118.1694575
244   5101   SHEILA ST   Front   5101   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00193742   -118.1689031
244   5101   SHEILA ST   Front   5101   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00189775   -118.1687706
244   5101   SHEILA ST   Front   5101   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00181595   -118.1685618
244   5101   SHEILA ST   Front   5101   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00175414   -118.1683286
244   5201   SHEILA ST   Front   5201   SHEILA ST   VACANT SITE   Vacant site                 34.00193952   -118.1671625
244   5201   SHEILA ST   Front   5201   SHEILA ST   VACANT SITE   Vacant site                 34.00188179   -118.1669694
244   5201   SHEILA ST   Front   5201   SHEILA ST   VACANT SITE   Vacant site                  34.0018291    -118.166813
244   5201   SHEILA ST   Front   5201   SHEILA ST   VACANT SITE   Vacant site                 34.00175441   -118.1666066
244   5201   SHEILA ST   Front   5201   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00172741   -118.1665264
244   5201   SHEILA ST   Front   5201   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00169162   -118.1664408
244   5201   SHEILA ST   Front   5201   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00161633   -118.1661856
244   5201   SHEILA ST   Front   5201   SHEILA ST   QUEEN PALM    Syagrus romanzoffianum      34.00157707   -118.1660617
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00155638   -118.1664642
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00148974   -118.1662792
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00146189   -118.1661943
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00142657   -118.1660992
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00139513   -118.1660135
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00136608   -118.1659174
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides    34.0013309    -118.165822
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides    34.0013053   -118.1657292
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00127863   -118.1656465
244   5210   SHEILA ST   Front   5210   SHEILA ST   SWEETSHADE    Hymenosporum flavum         34.00118379   -118.1653698
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00115441   -118.1652736
244   5210   SHEILA ST   Front   5210   SHEILA ST   VACANT SITE   Vacant site                 34.00112945   -118.1651906
